Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-774,373,20919,0,41591,5182.94,0.000%,2.38419,2.58,1.96,1107.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-772,391,21675,0,47337,6219.91,0.000%,2.26527,2.01,1.86,906.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-773,399,22048,0,51971,5938.01,0.000%,2.42210,2.57,1.99,1085.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-775,377,994,0,15114,2563.06,0.000%,2.38828,3.37,1.65,1444.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-776,386,90,0,7198,430.65,0.000%,2.46147,2.90,6.87,1208.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-777,396,141,0,15100,1144.11,0.000%,2.15829,2.93,1.97,1391.3
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-778,398,60,0,3221,160.93,0.000%,2.16897,2.31,6.20,1089.1
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-779,400,86,0,6262,355.79,0.000%,1.96545,26.69,5.63,13903.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-780,400,86,0,15112,830.57,0.000%,1.96550,2.67,1.80,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-781,400,55,0,186,20.97,0.000%,1.96488,26.68,5.63,13903.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-782,383,24123,0,52779,6837.39,0.000%,1.72891,3.42,1.34,2023.4
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-783,400,36,0,1056,54.90,0.000%,1.99225,2.70,1.81,1389.4
OLCE/olce-wp/categoria-indicador/medio-ambiente-784,349,48202,0,89432,9225.52,0.000%,1.45796,35.24,2.65,24754.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-787,343,23668,0,47280,4924.11,0.000%,1.52299,1.65,1.19,1111.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-786,340,22408,0,36785,5092.30,0.000%,1.61005,1.43,1.26,910.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-788,337,21200,0,42023,4576.92,0.000%,1.68139,1.76,1.31,1072.7
OLCE/olce-wp/indicador/empresas-que-miden-su-huella-de-carbono-del-sector-logistica/-789,329,22542,0,39312,4839.23,0.000%,1.52694,33.57,1.38,22511.2
OLCE/vuce-olce-ui/indicador-nacional/5.2-791,331,1090,0,15116,3070.92,0.000%,1.68492,7.22,1.48,4389.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-792,364,19487,0,43568,4532.88,0.000%,1.84421,1.80,1.52,998.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-793,362,17681,0,35290,5986.63,0.000%,2.24841,2.42,1.85,1101.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-794,340,14933,0,35878,6573.52,0.000%,1.92983,2.26,1.59,1198.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-795,188,3511,0,15124,4539.32,0.000%,1.16372,1.58,1.06,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,237,848,0,15429,2718.45,0.000%,1.60338,2.15,4.59,1375.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,262,431,0,15174,2025.63,0.000%,1.35526,1.84,1.24,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,299,735,0,15257,2685.89,0.000%,1.16276,1.56,3.33,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,321,350,0,15250,1546.05,0.000%,1.24848,16.95,3.58,13898.4
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,333,238,0,15103,1508.37,0.000%,1.29530,1.76,1.19,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,343,285,0,15228,1460.31,0.000%,1.33416,18.11,3.82,13898.7
OLCE/v1/tiles-803,164,2799,0,15765,4250.03,0.000%,.66097,0.09,0.18,138.0
OLCE/spocs-802,139,4265,0,18378,5162.09,0.000%,.49560,0.65,0.25,1352.0
OLCE/success.txt-804,400,15251,0,24191,8602.56,0.000%,1.25149,0.26,0.40,216.0
OLCE/canonical.html-806,400,50,0,73,2.87,0.000%,1.25172,0.36,0.40,298.0
OLCE/success.txt-805,400,50,0,66,2.60,0.000%,1.25168,0.26,0.40,216.0
OLCE/success.txt-807,400,50,0,66,2.38,0.000%,1.25167,0.26,0.40,216.0
OLCE/success.txt-808,400,51,0,335,14.76,0.000%,1.25165,0.26,0.40,216.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,149,11881,0,33742,8033.86,0.000%,.42907,0.87,0.34,2082.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,203,18367,0,49143,11890.38,0.000%,.54474,13.16,0.99,24731.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,255,9030,0,31204,6828.17,0.000%,.70956,0.73,0.56,1047.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,278,8598,0,28793,6691.66,0.000%,.74050,0.73,0.58,1005.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,300,9499,0,38062,7897.83,0.000%,.76272,0.84,0.60,1121.6
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,332,12187,0,49369,8529.46,0.000%,.80083,20.02,0.71,25604.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,350,11230,0,33719,8563.04,0.000%,.80584,0.87,0.64,1104.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,356,11815,0,39956,8632.95,0.000%,.77948,0.79,0.62,1036.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,363,12682,0,41019,9302.10,0.000%,.76320,0.87,0.61,1171.6
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,366,15089,0,37850,9255.15,0.000%,.73823,16.29,0.68,22594.4
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,354,489,0,15095,2083.93,0.000%,.71818,3.01,0.63,4298.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,381,15230,0,37930,9377.71,0.000%,.69870,0.72,0.57,1059.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,376,15634,0,39515,9179.73,0.000%,.66799,0.67,0.54,1021.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,379,16228,0,40063,9095.61,0.000%,.65326,0.72,0.53,1124.5
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,282,1910,0,15483,3883.84,0.000%,.49093,0.40,1.78,825.1
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,310,1618,0,15337,3832.43,0.000%,.54469,0.74,0.50,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,357,534,0,15113,2288.10,0.000%,.62726,0.85,0.57,1389.9
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,334,42094,0,66124,12651.78,0.000%,.54205,13.97,0.99,26386.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,351,20279,0,37867,6552.87,0.000%,.55894,0.65,0.45,1183.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,365,19917,0,40234,6541.30,0.000%,.56599,0.52,0.45,945.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,378,20061,0,37068,6411.28,0.000%,.57888,0.67,0.46,1176.6
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,376,21233,0,38322,6515.89,0.000%,.56092,12.38,0.52,22607.6
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,385,287,0,15099,1592.28,0.000%,.57563,2.42,0.51,4305.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,393,19407,0,39159,6125.32,0.000%,.56787,0.64,0.47,1158.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,392,19223,0,35387,5874.53,0.000%,.55980,0.55,0.46,1007.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,394,19165,0,41452,6253.75,0.000%,.55660,0.58,0.46,1073.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,390,544,0,15102,2070.42,0.000%,.55108,0.75,0.50,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,394,160,0,7318,425.82,0.000%,.55666,43.24,1.59,79545.4
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,397,34,0,1081,75.45,0.000%,.56093,0.76,0.51,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,399,104,0,7249,367.77,0.000%,.56371,43.79,1.61,79545.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,399,404,0,3514,220.32,0.000%,.56351,601.13,1.62,1092352.3
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,383,39513,0,75567,10407.47,0.000%,.52895,13.63,0.98,26379.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,389,18045,0,44618,5873.81,0.000%,.53432,0.62,0.43,1183.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,389,17669,0,44860,6662.27,0.000%,.53149,0.53,0.43,1019.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,391,16790,0,39623,6314.17,0.000%,.53146,0.57,0.43,1096.5
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,394,17545,0,40061,6821.63,0.000%,.53295,11.76,0.49,22602.5
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,396,179,0,15102,1367.15,0.000%,.53593,2.25,0.48,4306.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,398,15095,0,31215,6525.64,0.000%,.53841,0.48,0.44,915.3
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,392,125,0,15098,780.58,0.000%,.53047,0.72,0.48,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,400,13549,0,33168,7041.73,0.000%,.54123,0.54,0.45,1016.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,400,12466,0,30613,7125.87,0.000%,.54123,0.60,0.45,1142.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,398,101,0,7227,509.69,0.000%,.53851,4.10,1.54,7795.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,398,32,0,250,18.58,0.000%,.53851,0.73,0.49,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,398,57,0,208,22.81,0.000%,.53849,4.10,1.54,7795.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,399,208,0,3316,229.35,0.000%,.53930,155.13,1.55,294548.6
TOTAL,33212,11186,0,89432,12385.77,0.000%,24.70603,563.86,29.71,23370.7
