Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-781,50,171,0,524,122.31,0.000%,4.07365,55.31,11.68,13902.9
OLCE/olce-wp/wp-json/olcerest/v2/indicador-782,50,2522,0,4093,783.94,0.000%,3.43595,6.46,2.69,1925.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-783,50,75,0,287,73.59,0.000%,3.78644,5.14,3.45,1389.1
OLCE/olce-wp/categoria-indicador/medio-ambiente-784,50,6872,0,9773,1245.43,0.000%,2.59202,61.96,4.75,24477.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-787,50,2812,0,4232,720.75,0.000%,3.05960,2.87,2.41,959.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-786,50,2883,0,4235,706.94,0.000%,2.95875,2.05,2.33,708.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-788,50,3057,0,4503,712.65,0.000%,2.97424,2.79,2.34,960.0
OLCE/olce-wp/indicador/empresas-que-miden-su-huella-de-carbono-del-sector-logistica/-789,50,4458,0,5832,874.45,0.000%,2.61315,56.89,2.38,22292.7
OLCE/vuce-olce-ui/indicador-nacional/5.2-791,50,46,0,120,26.22,0.000%,3.48845,14.48,3.08,4251.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-792,50,2631,0,3860,571.46,0.000%,3.03711,2.55,2.50,860.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-793,50,2375,0,3826,846.85,0.000%,2.86845,2.64,2.36,941.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-794,50,2175,0,3590,776.69,0.000%,2.73973,2.95,2.26,1102.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-795,50,38,0,226,29.97,0.000%,3.30753,4.49,3.01,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,50,83,0,230,34.39,0.000%,3.30077,4.44,9.44,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,50,36,0,181,24.22,0.000%,3.31389,4.50,3.04,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,50,85,0,303,40.86,0.000%,3.30535,4.44,9.45,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,50,103,0,296,60.28,0.000%,3.30972,44.93,9.49,13899.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,50,39,0,113,19.14,0.000%,3.31609,4.50,3.04,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,50,89,0,261,38.86,0.000%,3.31016,44.93,9.49,13898.6
OLCE/v1/tiles-803,50,344,0,693,79.16,0.000%,3.26328,0.44,0.90,138.0
OLCE/spocs-802,50,419,0,931,193.97,0.000%,3.25267,4.29,1.66,1352.0
OLCE/success.txt-804,50,107,0,212,15.63,0.000%,3.30426,0.70,1.05,216.0
OLCE/canonical.html-806,50,53,0,65,3.34,0.000%,3.31763,0.97,1.05,298.0
OLCE/success.txt-805,50,52,0,62,2.50,0.000%,3.31939,0.70,1.06,216.0
OLCE/success.txt-807,50,53,0,75,5.11,0.000%,3.31983,0.70,1.06,216.0
OLCE/success.txt-808,50,55,0,194,20.11,0.000%,3.31917,0.70,1.06,216.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,50,2595,0,4609,890.65,0.000%,2.78614,5.28,2.18,1942.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,50,6974,0,9323,1318.08,0.000%,2.09978,50.18,3.83,24470.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,50,3013,0,4150,728.23,0.000%,2.49401,2.14,1.97,878.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,50,2897,0,4766,790.15,0.000%,2.36530,1.82,1.86,790.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,50,2932,0,4849,778.34,0.000%,2.41896,2.27,1.91,958.9
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,50,4622,0,6758,984.46,0.000%,2.27676,56.46,2.02,25392.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,50,2766,0,4202,747.50,0.000%,2.43974,2.45,1.95,1027.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,50,2883,0,4161,711.34,0.000%,2.27811,2.09,1.82,939.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,50,2675,0,4470,850.81,0.000%,2.36172,2.56,1.89,1108.0
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,50,4366,0,6304,861.31,0.000%,2.29600,50.46,2.10,22502.9
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,50,46,0,1162,159.48,0.000%,2.73583,10.96,2.40,4102.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,50,2838,0,4136,599.03,0.000%,2.28123,1.96,1.86,878.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,50,2681,0,3888,574.86,0.000%,2.30872,1.80,1.88,796.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,50,2817,0,3871,539.08,0.000%,2.24891,2.09,1.83,952.2
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,50,394,0,484,35.69,0.000%,2.64131,2.14,9.57,830.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,50,80,0,163,18.69,0.000%,2.68413,3.64,2.44,1388.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,50,33,0,146,22.77,0.000%,2.69078,3.65,2.45,1389.9
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,50,7069,0,9873,1253.75,0.000%,1.94273,49.33,3.56,26002.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,50,2704,0,4031,594.97,0.000%,2.32418,2.51,1.86,1108.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,50,2731,0,3923,661.05,0.000%,2.23294,1.87,1.79,857.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,50,2837,0,4231,747.53,0.000%,2.18857,2.37,1.75,1109.0
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,50,4252,0,5841,724.43,0.000%,2.17429,47.83,2.01,22524.9
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,50,24,0,47,5.66,0.000%,2.60770,10.45,2.31,4103.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,50,2715,0,4620,757.77,0.000%,1.88914,1.76,1.56,955.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,50,2966,0,4544,831.82,0.000%,1.92864,1.49,1.59,793.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,50,2821,0,5449,995.86,0.000%,2.09846,1.79,1.73,874.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,50,42,0,153,24.83,0.000%,2.31417,3.14,2.11,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,50,212,0,449,84.72,0.000%,2.29885,180.17,6.58,80253.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,50,36,0,76,12.96,0.000%,2.31954,3.15,2.13,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,50,164,0,378,81.74,0.000%,2.31289,181.26,6.62,80249.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,50,765,0,2092,332.05,0.000%,2.26572,2438.68,6.50,1102166.2
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,50,7667,0,11267,1520.99,0.000%,1.73937,44.17,3.22,26002.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,50,3056,0,5051,1035.35,0.000%,1.98657,2.15,1.59,1109.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,50,3038,0,6287,1169.05,0.000%,1.92649,1.76,1.54,938.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,50,2941,0,6016,941.89,0.000%,2.01491,2.01,1.61,1023.6
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,50,4411,0,6589,1048.72,0.000%,2.22489,48.96,2.06,22533.3
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,50,29,0,97,16.28,0.000%,2.93910,11.78,2.61,4102.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,50,2352,0,4226,858.30,0.000%,2.80269,1.96,2.31,714.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,50,50,0,176,31.31,0.000%,3.33444,4.52,3.04,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,50,1742,0,3662,903.91,0.000%,3.29728,2.59,2.72,803.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,50,1489,0,3228,895.36,0.000%,3.84704,3.53,3.17,938.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,50,157,0,340,77.83,0.000%,5.01958,39.08,14.37,7973.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,50,61,0,318,54.98,0.000%,4.95197,6.72,4.55,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,50,143,0,425,83.74,0.000%,4.85437,37.80,13.89,7973.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,50,440,0,1320,324.82,0.000%,4.74203,1399.80,13.60,302274.8
TOTAL,4650,1861,0,11267,1987.22,0.000%,24.51885,517.17,29.39,21598.8
