Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.3-781,100,71,0,316,35.15,0.000%,.16836,2.29,0.48,13903.3
OLCE/olce-wp/wp-json/olcerest/v2/indicador-782,100,180,0,357,37.23,0.000%,.16834,0.30,0.13,1844.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.3-783,100,28,0,45,5.94,0.000%,.16837,0.23,0.15,1389.6
OLCE/olce-wp/categoria-indicador/medio-ambiente-784,100,388,0,719,73.82,0.000%,.16828,4.01,0.31,24387.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-787,100,140,0,224,28.81,0.000%,.16834,0.14,0.13,821.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-786,100,140,0,282,29.56,0.000%,.16833,0.12,0.13,730.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-788,100,138,0,236,24.85,0.000%,.16834,0.13,0.13,813.8
OLCE/olce-wp/indicador/empresas-que-miden-su-huella-de-carbono-del-sector-logistica/-789,100,237,0,443,44.29,0.000%,.16832,3.67,0.15,22304.7
OLCE/vuce-olce-ui/indicador-nacional/5.2-791,100,20,0,45,4.32,0.000%,.16838,0.68,0.15,4125.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-792,100,140,0,231,25.79,0.000%,.16834,0.14,0.14,858.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-793,100,143,0,375,34.09,0.000%,.16833,0.16,0.14,965.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-794,100,143,0,413,38.06,0.000%,.16832,0.16,0.14,962.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-795,100,27,0,67,6.66,0.000%,.16835,0.23,0.15,1388.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,100,68,0,167,22.62,0.000%,.16832,0.23,0.48,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,100,26,0,46,5.16,0.000%,.16833,0.23,0.15,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,100,66,0,153,17.68,0.000%,.16831,0.23,0.48,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,100,71,0,221,22.87,0.000%,.16831,2.28,0.48,13898.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,100,28,0,58,6.80,0.000%,.16833,0.23,0.15,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,100,70,0,212,26.46,0.000%,.16832,2.28,0.48,13898.3
OLCE/v1/tiles-803,100,381,0,923,173.10,0.000%,.16815,0.02,0.05,138.0
OLCE/spocs-802,100,394,0,924,187.96,0.000%,.16813,0.22,0.09,1352.0
OLCE/success.txt-804,100,99,0,115,3.86,0.000%,.16837,0.04,0.05,216.0
OLCE/canonical.html-806,100,49,0,58,1.96,0.000%,.16838,0.05,0.05,297.7
OLCE/success.txt-805,100,49,0,59,2.19,0.000%,.16838,0.04,0.05,216.0
OLCE/success.txt-807,100,49,0,56,1.53,0.000%,.16838,0.04,0.05,216.0
OLCE/success.txt-808,100,49,0,59,2.13,0.000%,.16838,0.04,0.05,216.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,100,197,0,328,47.75,0.000%,.16836,0.32,0.13,1942.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,100,468,0,752,111.07,0.000%,.16828,4.00,0.31,24327.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,100,162,0,412,56.34,0.000%,.16825,0.12,0.13,760.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,100,161,0,335,47.85,0.000%,.16825,0.13,0.13,815.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,100,156,0,322,43.74,0.000%,.16825,0.13,0.13,814.5
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,100,310,0,614,93.43,0.000%,.16819,4.18,0.15,25426.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,100,152,0,280,40.74,0.000%,.16818,0.15,0.13,899.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,100,146,0,283,33.25,0.000%,.16818,0.16,0.13,967.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,100,146,0,256,31.39,0.000%,.16818,0.16,0.13,973.7
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,100,241,0,449,51.27,0.000%,.16815,3.70,0.15,22512.8
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,100,21,0,64,5.42,0.000%,.16819,0.65,0.15,3969.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,100,142,0,227,26.57,0.000%,.16817,0.12,0.14,723.3
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,100,144,0,234,27.19,0.000%,.16817,0.13,0.14,818.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,100,144,0,257,30.15,0.000%,.16818,0.13,0.14,817.9
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,100,268,0,381,36.54,0.000%,.16815,0.14,0.61,825.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,100,27,0,105,9.39,0.000%,.16823,0.23,0.15,1388.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,100,28,0,68,8.86,0.000%,.16823,0.23,0.15,1390.0
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,100,397,0,821,76.85,0.000%,.16813,4.26,0.31,25932.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,100,136,0,197,20.33,0.000%,.16819,0.16,0.13,982.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,100,139,0,216,25.52,0.000%,.16819,0.15,0.13,885.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,100,142,0,265,27.79,0.000%,.16819,0.16,0.13,956.0
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,100,238,0,441,42.60,0.000%,.16816,3.70,0.16,22552.0
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,100,20,0,41,4.16,0.000%,.16821,0.65,0.15,3970.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,100,144,0,304,34.92,0.000%,.16818,0.13,0.14,806.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,100,140,0,305,30.11,0.000%,.16818,0.13,0.14,817.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,100,143,0,267,32.03,0.000%,.16818,0.12,0.14,740.3
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,100,28,0,63,7.32,0.000%,.16820,0.23,0.15,1388.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,100,106,0,342,42.73,0.000%,.16819,13.18,0.48,80252.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,100,178,0,15074,1497.12,0.000%,.16822,0.23,0.15,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,100,96,0,213,28.24,0.000%,.16821,13.18,0.48,80252.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,100,390,0,666,82.65,0.000%,.16815,180.99,0.48,1102211.3
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,100,451,0,1020,114.05,0.000%,.16814,4.26,0.31,25973.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,100,158,0,260,38.16,0.000%,.16819,0.16,0.13,996.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,100,160,0,354,47.11,0.000%,.16820,0.16,0.13,963.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,100,155,0,306,39.62,0.000%,.16820,0.15,0.13,896.0
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,100,276,0,501,76.24,0.000%,.16818,3.70,0.16,22555.0
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,100,23,0,233,22.13,0.000%,.16823,0.65,0.15,3963.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,100,165,0,330,50.25,0.000%,.16820,0.12,0.14,709.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,100,28,0,77,7.71,0.000%,.16824,0.23,0.15,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,100,158,0,447,48.95,0.000%,.16821,0.14,0.14,824.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,100,164,0,308,46.69,0.000%,.16821,0.13,0.14,817.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,100,66,0,128,15.41,0.000%,.16823,1.31,0.48,7973.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,100,27,0,53,5.58,0.000%,.16824,0.23,0.15,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,100,67,0,153,18.74,0.000%,.16822,1.31,0.48,7972.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,100,172,0,418,40.01,0.000%,.16820,49.65,0.48,302270.8
TOTAL,9300,149,0,15074,194.94,0.000%,15.30721,322.30,18.35,21560.7
