Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,312,888,0,15104,2897.90,0.000%,.56957,0.77,0.52,1389.8
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,273,44642,0,76143,11388.62,0.000%,.46956,11.98,0.86,26131.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,331,21256,0,38705,6562.79,0.000%,.58792,0.61,0.47,1056.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,356,20534,0,38505,6653.52,0.000%,.63137,0.51,0.50,830.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,371,20416,0,42757,6767.12,0.000%,.64936,0.66,0.52,1043.0
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,389,22301,0,63922,7173.37,0.000%,.67197,14.78,0.62,22516.4
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,392,173,0,15098,1025.82,0.000%,.68454,2.77,0.61,4147.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,396,20123,0,40079,6511.62,0.000%,.67795,0.66,0.56,1001.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,399,20399,0,49916,6664.81,0.000%,.67865,0.56,0.56,848.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,399,19755,0,49672,6876.94,0.000%,.67738,0.60,0.56,911.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,390,340,0,15105,1254.57,0.000%,.66851,0.91,0.61,1388.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,398,366,0,7307,620.83,0.000%,.68826,53.94,1.97,80253.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,399,53,0,1069,74.58,0.000%,.69012,0.94,0.63,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,400,306,0,3559,513.20,0.000%,.69179,54.22,1.98,80252.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,400,1736,0,17058,3070.33,0.000%,.69099,743.76,1.98,1102203.8
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,396,40971,0,66425,13393.93,0.000%,.66669,17.00,1.23,26104.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,397,19082,0,46957,7498.57,0.000%,.67632,0.70,0.54,1060.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,400,18543,0,41779,7994.58,0.000%,.68578,0.60,0.55,896.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,400,17536,0,39584,8024.48,0.000%,.69228,0.66,0.55,972.9
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,400,18335,0,39744,8070.97,0.000%,.69661,15.30,0.64,22491.4
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,400,33,0,1068,56.52,0.000%,.71119,2.88,0.63,4150.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,400,15868,0,37605,8288.20,0.000%,.70862,0.52,0.58,756.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,400,143,0,7100,503.72,0.000%,.74830,1.02,0.68,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,399,14218,0,37084,8295.32,0.000%,.74528,0.63,0.62,861.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,400,13148,0,37687,8167.73,0.000%,.77204,0.74,0.64,982.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,400,286,0,2393,358.01,0.000%,.78906,6.14,2.26,7972.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,400,135,0,15085,767.55,0.000%,.77063,1.05,0.71,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,400,281,0,1798,318.84,0.000%,.77046,6.00,2.21,7973.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,400,949,0,9607,1291.78,0.000%,.77025,227.37,2.21,302272.6
TOTAL,33958,11735,0,88780,12977.09,0.000%,24.52842,554.90,29.34,23165.5
