Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-792,100,6139,0,7816,859.84,0.000%,3.46188,2.90,2.85,858.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-793,100,5194,0,6945,755.36,0.000%,3.76364,3.45,3.10,939.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-794,100,4838,0,6449,766.80,0.000%,4.09584,4.43,3.37,1107.3
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-795,100,98,0,272,43.04,0.000%,5.24824,7.12,4.78,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,100,150,0,487,91.85,0.000%,5.25127,7.06,15.02,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,100,63,0,265,47.55,0.000%,5.25818,7.14,4.82,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,100,146,0,468,82.01,0.000%,5.25072,7.06,15.02,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,100,151,0,490,90.77,0.000%,5.25652,71.35,15.07,13898.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,100,67,0,236,48.78,0.000%,5.26150,7.14,4.82,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,100,149,0,447,84.09,0.000%,5.25320,71.31,15.06,13899.5
OLCE/v1/tiles-803,100,360,0,917,145.75,0.000%,5.18780,0.70,1.43,138.0
OLCE/spocs-802,100,342,0,922,113.41,0.000%,5.18780,6.85,2.64,1352.0
OLCE/success.txt-804,100,99,0,117,3.61,0.000%,5.23999,1.11,1.67,216.0
OLCE/canonical.html-806,100,49,0,55,1.51,0.000%,5.25873,1.53,1.66,298.0
OLCE/success.txt-805,100,49,0,61,2.05,0.000%,5.26039,1.11,1.67,216.0
OLCE/success.txt-807,100,50,0,61,2.09,0.000%,5.26150,1.11,1.68,216.0
OLCE/success.txt-808,100,49,0,62,2.04,0.000%,5.26233,1.11,1.68,216.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,100,5125,0,6886,943.29,0.000%,3.94073,7.47,3.09,1942.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,100,13003,0,16133,1720.93,0.000%,3.20976,76.73,5.85,24477.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,100,5962,0,8029,705.35,0.000%,3.64551,3.13,2.87,878.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,100,5694,0,8784,790.09,0.000%,3.43312,2.67,2.71,796.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,100,5851,0,7899,959.98,0.000%,3.52249,3.28,2.78,952.2
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,100,8403,0,10836,1285.55,0.000%,3.29370,81.71,2.93,25403.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,100,6263,0,8310,937.53,0.000%,3.56176,3.57,2.85,1027.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,100,5931,0,7645,893.34,0.000%,3.39836,3.12,2.72,940.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,100,5898,0,7561,851.06,0.000%,3.47307,3.75,2.78,1106.3
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,100,7531,0,10508,1172.69,0.000%,3.49932,76.88,3.21,22496.0
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,100,20,0,37,2.97,0.000%,4.23496,16.97,3.71,4102.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,100,5820,0,7649,688.64,0.000%,3.49321,2.97,2.85,871.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,100,5611,0,7145,735.25,0.000%,3.34001,2.60,2.72,798.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,100,5372,0,6658,631.09,0.000%,3.25722,3.02,2.66,950.5
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,100,377,0,549,37.95,0.000%,3.92388,3.17,14.22,828.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,100,66,0,166,15.33,0.000%,3.96699,5.38,3.61,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,100,25,0,51,4.85,0.000%,3.97519,5.40,3.62,1390.0
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,100,13867,0,16942,1382.88,0.000%,2.49607,63.39,4.57,26004.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,100,6378,0,8523,855.00,0.000%,3.03177,3.28,2.42,1108.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,100,6007,0,7638,806.32,0.000%,2.92500,2.46,2.34,860.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,100,6088,0,8424,992.67,0.000%,2.86812,3.10,2.29,1105.6
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,100,7699,0,10407,1107.48,0.000%,2.87877,63.36,2.67,22538.5
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,100,36,0,546,68.93,0.000%,3.49577,14.01,3.10,4102.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,100,5600,0,7355,745.28,0.000%,2.79673,2.60,2.31,952.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,100,5034,0,7338,812.04,0.000%,3.21450,2.51,2.65,800.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,100,4425,0,6611,968.42,0.000%,3.52212,2.98,2.91,867.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,100,88,0,258,41.08,0.000%,4.33539,5.88,3.95,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,100,1295,0,4179,1079.36,0.000%,3.79867,297.70,10.87,80251.4
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,100,61,0,238,36.89,0.000%,3.80909,5.17,3.50,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,100,1503,0,4508,1133.18,0.000%,3.58667,281.10,10.27,80254.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,100,5924,0,12369,3144.19,0.000%,3.01405,3244.15,8.64,1102177.8
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,100,9970,0,16028,3101.09,0.000%,2.05276,52.13,3.80,26004.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,100,4472,0,7570,1841.85,0.000%,2.41680,2.62,1.93,1109.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,100,4579,0,7592,1663.57,0.000%,2.37119,2.18,1.90,943.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,100,4522,0,7612,1450.58,0.000%,2.29253,2.29,1.83,1021.9
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,100,5945,0,8811,1324.80,0.000%,2.06279,45.40,1.91,22536.6
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,100,27,0,285,28.70,0.000%,2.23834,8.97,1.98,4102.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,100,4690,0,8086,1112.64,0.000%,2.05558,1.42,1.70,709.7
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,100,39,0,92,16.88,0.000%,2.08668,2.83,1.90,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,100,3879,0,6635,1546.70,0.000%,2.04553,1.60,1.69,801.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,100,3098,0,8075,1771.87,0.000%,2.20853,2.04,1.82,947.1
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,100,334,0,1195,339.07,0.000%,2.61705,20.38,7.49,7972.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,100,208,0,1145,292.56,0.000%,2.57321,3.49,2.36,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,100,356,0,1474,388.52,0.000%,2.51017,19.54,7.18,7973.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,100,1050,0,4476,1104.81,0.000%,2.44266,721.05,7.01,302274.2
TOTAL,9300,3571,0,17039,3586.37,0.000%,25.02718,527.90,30.00,21599.3
