Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-773,436,30830,0,62098,6697.88,0.000%,1.86701,1.75,1.54,957.7
OLCE/olce-wp/wp-json/olcerest/v2/indicador-782,406,35085,0,66075,8071.13,0.000%,1.17905,2.17,0.92,1882.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-787,389,31532,0,77828,7350.16,0.000%,1.00913,0.95,0.79,969.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-784,355,62221,0,92923,9498.66,0.000%,.93239,22.30,1.70,24489.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-793,397,23474,0,49542,8958.45,0.000%,.91524,0.87,0.75,975.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-786,397,31433,0,70985,7006.31,0.000%,1.09304,0.86,0.86,807.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-794,384,20406,0,48526,9020.38,0.000%,.94633,0.94,0.78,1018.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-795,192,3893,0,15123,4834.85,0.000%,.44895,0.61,0.41,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,251,1050,0,15314,2998.25,0.000%,.58693,0.79,1.68,1375.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,289,756,0,15112,2655.18,0.000%,.56607,0.77,0.52,1389.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,310,442,0,15257,2058.58,0.000%,.60718,0.82,1.74,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,345,726,0,15278,2690.07,0.000%,.67575,9.17,1.94,13899.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,373,497,0,15153,2257.71,0.000%,.73073,0.99,0.67,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,398,434,0,15265,2002.91,0.000%,.77968,10.58,2.23,13898.4
OLCE/v1/tiles-803,173,4210,0,15945,4909.23,0.000%,.33906,0.05,0.09,138.0
OLCE/spocs-802,178,3734,0,15733,4206.29,0.000%,.31730,0.42,0.16,1352.0
OLCE/success.txt-804,500,16189,0,21182,8217.61,0.000%,.85965,0.18,0.27,216.0
OLCE/canonical.html-806,500,50,0,226,8.32,0.000%,.85974,0.25,0.27,298.0
OLCE/success.txt-805,500,50,0,107,3.54,0.000%,.85974,0.18,0.27,216.0
OLCE/success.txt-807,500,50,0,79,3.02,0.000%,.85974,0.18,0.27,216.0
OLCE/success.txt-808,500,50,0,219,7.89,0.000%,.85974,0.18,0.27,216.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-788,410,31878,0,76865,7772.28,0.000%,1.30178,1.19,1.02,933.7
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,175,16877,0,44425,8361.38,0.000%,.29716,0.56,0.23,1941.9
OLCE/vuce-olce-ui/indicador-nacional/5.2-791,401,1621,0,15117,3717.12,0.000%,1.46339,6.05,1.29,4232.2
OLCE/olce-wp/indicador/empresas-que-miden-su-huella-de-carbono-del-sector-logistica/-789,396,33199,0,70957,7593.49,0.000%,1.31084,28.68,1.19,22405.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-792,464,28714,0,64245,7369.69,0.000%,1.34974,1.12,1.11,852.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,329,12767,0,42722,10024.12,0.000%,.50438,0.44,0.40,885.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,367,12928,0,40044,10166.12,0.000%,.55232,0.53,0.43,983.1
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,395,15522,0,48637,11290.37,0.000%,.59145,14.74,0.52,25523.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,404,14456,0,70952,11863.89,0.000%,.60961,0.57,0.49,964.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,426,15553,0,59129,12576.96,0.000%,.64601,0.58,0.52,913.9
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,452,18622,0,57224,12857.12,0.000%,.68379,15.02,0.63,22492.2
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,444,497,0,15099,1811.21,0.000%,.72843,2.96,0.64,4165.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,303,12817,0,46666,9542.30,0.000%,.71684,0.64,0.56,909.3
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,248,26447,0,63197,14861.78,0.000%,.58520,13.99,1.07,24477.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,461,18357,0,48862,12337.47,0.000%,.68038,0.62,0.55,926.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,435,15892,0,56795,12148.75,0.000%,.83425,0.83,0.67,1017.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,458,18738,0,59952,12327.21,0.000%,.72968,0.63,0.59,883.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,452,18921,0,59188,12172.08,0.000%,.69206,0.67,0.56,990.6
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,302,3130,0,15515,4633.39,0.000%,.46634,0.37,1.69,817.1
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,300,2742,0,15525,4255.39,0.000%,.46808,0.63,0.43,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,395,1092,0,15111,3061.42,0.000%,.61634,0.84,0.56,1389.8
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,327,48709,0,92311,16266.69,0.000%,.47576,12.16,0.87,26178.3
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,387,22697,0,53211,8832.47,0.000%,.54999,0.56,0.44,1038.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,423,21285,0,54490,8457.67,0.000%,.58627,0.48,0.47,845.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,452,21194,0,47959,8100.40,0.000%,.61048,0.60,0.49,1003.4
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,457,23082,0,47677,7893.24,0.000%,.60257,13.26,0.56,22539.9
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,460,850,0,15274,2860.54,0.000%,.63782,2.59,0.57,4162.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,472,21663,0,46552,6759.99,0.000%,.62744,0.62,0.52,1011.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,466,22059,0,69647,7457.70,0.000%,.60868,0.53,0.50,887.4
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,466,21722,0,45603,6179.83,0.000%,.59967,0.53,0.49,911.7
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,427,1470,0,15138,3390.11,0.000%,.55044,0.75,0.50,1389.1
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,471,598,0,15422,2166.97,0.000%,.60705,47.58,1.74,80252.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,489,150,0,15102,1202.11,0.000%,.63031,0.86,0.58,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,495,209,0,15304,857.94,0.000%,.63793,50.00,1.83,80252.4
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,496,562,0,3503,270.00,0.000%,.63879,687.57,1.83,1102196.5
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,457,45066,0,91208,11748.16,0.000%,.57383,14.66,1.06,26153.3
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,486,21428,0,45314,6836.53,0.000%,.60592,0.62,0.48,1041.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,485,20777,0,46793,7345.52,0.000%,.59975,0.52,0.48,894.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,487,19975,0,44529,7216.51,0.000%,.59981,0.55,0.48,940.9
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,486,20453,0,47142,7773.08,0.000%,.59693,13.12,0.55,22499.2
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,484,288,0,15104,1649.51,0.000%,.59615,2.43,0.53,4169.7
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,495,18423,0,55770,8007.29,0.000%,.60926,0.47,0.50,782.2
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,476,501,0,15124,1652.07,0.000%,.59117,0.80,0.54,1389.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,491,15981,0,43308,8114.51,0.000%,.60973,0.54,0.50,904.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,490,14706,0,39762,8112.75,0.000%,.61134,0.59,0.50,987.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,495,242,0,15268,931.08,0.000%,.62028,4.83,1.78,7972.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,500,96,0,15104,716.59,0.000%,.62646,0.85,0.58,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,500,117,0,1213,117.67,0.000%,.62612,4.88,1.79,7972.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,500,342,0,2835,392.83,0.000%,.62572,184.71,1.79,302271.9
TOTAL,39646,14203,0,132230,15440.74,0.000%,24.03553,569.19,28.73,24249.7
