Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-796,185,748,0,15235,2980.87,0.000%,3.05512,4.11,8.74,1375.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-797,189,216,0,15103,1555.96,0.000%,2.32592,3.16,2.13,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-798,190,155,0,15246,1121.62,0.000%,2.08180,2.80,5.95,1376.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-799,194,202,0,15221,1218.92,0.000%,1.60546,21.79,4.60,13898.6
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-800,199,154,0,7091,863.62,0.000%,1.48826,2.02,1.36,1389.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/5.2-801,198,61,0,222,25.34,0.000%,1.48062,20.10,4.24,13898.6
OLCE/v1/tiles-803,164,1376,0,15322,2510.02,0.000%,1.16678,0.16,0.32,138.0
OLCE/spocs-802,144,1086,0,15317,2286.13,0.000%,.78229,1.03,0.40,1352.0
OLCE/success.txt-804,200,6794,0,21167,9341.93,0.000%,1.00553,0.21,0.32,216.0
OLCE/canonical.html-806,200,50,0,73,3.11,0.000%,1.00582,0.29,0.32,298.0
OLCE/success.txt-805,200,50,0,72,3.45,0.000%,1.00581,0.21,0.32,216.0
OLCE/success.txt-807,200,50,0,76,3.08,0.000%,1.00583,0.21,0.32,216.0
OLCE/success.txt-808,200,50,0,73,3.50,0.000%,1.00582,0.21,0.32,216.0
OLCE/olce-wp/wp-json/olcerest/v2/indicador-809,158,9749,0,26100,3042.94,0.000%,.75346,1.53,0.59,2082.0
OLCE/olce-wp/categoria-indicador/medio-ambiente-811,166,17319,0,31619,4383.90,0.000%,.70806,17.11,1.29,24739.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-813,128,7377,0,20613,4053.13,0.000%,.56329,0.56,0.44,1022.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-815,156,5637,0,23366,3285.93,0.000%,.67190,0.65,0.53,997.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-814,161,5606,0,24168,3262.05,0.000%,.67860,0.71,0.53,1071.7
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior/-816,170,7918,0,28484,3416.74,0.000%,.69161,17.27,0.61,25576.6
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-817,183,6339,0,25062,3173.97,0.000%,.72729,0.81,0.58,1145.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-819,187,6169,0,15058,2634.26,0.000%,.72530,0.76,0.58,1067.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-818,181,6387,0,15795,2897.59,0.000%,.68477,0.81,0.55,1215.4
OLCE/olce-wp/indicador/importaciones-a-traves-de-mecanismo-de-importa-facil/-820,183,8075,0,24670,3716.27,0.000%,.67162,14.84,0.62,22620.8
OLCE/vuce-olce-ui/indicador-nacional/2.12-822,187,320,0,15086,1535.14,0.000%,.70627,2.95,0.62,4270.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-824,189,6163,0,20167,3709.56,0.000%,.67446,0.69,0.55,1042.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-825,181,5699,0,20020,3283.66,0.000%,.64220,0.62,0.52,992.5
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-823,171,5586,0,19367,3735.74,0.000%,.60653,0.66,0.49,1109.5
OLCE/submit/firefox-desktop/pageload/1/cc193f11-2008-42cc-b2eb-76b6f652190c-827,111,3118,0,15453,4724.10,0.000%,.40620,0.33,1.47,826.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/5.2-810,119,4192,0,15111,5539.32,0.000%,.44257,0.60,0.40,1389.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.12-826,157,930,0,15100,2748.02,0.000%,.59349,0.81,0.54,1389.8
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-828,172,19395,0,45876,8924.92,0.000%,.60468,15.54,1.11,26319.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-831,192,10282,0,28784,5213.24,0.000%,.68149,0.81,0.55,1216.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-830,191,10034,0,30246,4530.13,0.000%,.67623,0.64,0.54,972.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-832,196,10555,0,24631,4171.89,0.000%,.69208,0.82,0.55,1210.9
OLCE/olce-wp/indicador/distribucion-de-las-importaciones-por-cuode-en-valor-monetario/-833,198,12195,0,22275,3759.30,0.000%,.68727,15.19,0.64,22633.3
OLCE/vuce-olce-ui/indicador-nacional/2.2.2-835,200,33,0,1059,74.35,0.000%,.70372,2.94,0.62,4274.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-836,200,10658,0,19006,3417.74,0.000%,.70379,0.78,0.58,1130.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-838,198,10547,0,28757,3580.24,0.000%,.70315,0.67,0.58,970.9
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-837,199,10292,0,15679,3163.32,0.000%,.71287,0.73,0.59,1042.5
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-839,200,196,0,15079,1186.00,0.000%,.72295,0.98,0.66,1388.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-840,199,137,0,1178,79.23,0.000%,.71907,55.86,2.06,79546.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-841,200,44,0,3081,215.46,0.000%,.72286,0.98,0.66,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.2.2-842,200,90,0,1162,79.85,0.000%,.72277,56.15,2.07,79546.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.2.2-843,200,424,0,1591,157.41,0.000%,.72152,769.69,2.07,1092351.1
OLCE/olce-wp/categoria-indicador/flujos-y-comercio-exterior-844,199,22252,0,32737,5806.68,0.000%,.71390,18.34,1.32,26309.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-846,199,10271,0,23944,3212.66,0.000%,.73960,0.88,0.59,1216.8
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-848,200,10060,0,18269,2980.42,0.000%,.75076,0.77,0.60,1051.1
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-847,199,9840,0,16475,3166.95,0.000%,.80666,0.89,0.65,1126.3
OLCE/olce-wp/indicador/distribucion-de-las-exportaciones-por-sector-economico-en-peso/-849,200,10813,0,26992,3510.83,0.000%,.81831,18.09,0.76,22633.1
OLCE/vuce-olce-ui/indicador-nacional/2.1.1-851,200,29,0,79,15.94,0.000%,.83528,3.49,0.74,4273.3
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/575/feedback/schema-852,200,8688,0,15432,3365.65,0.000%,.83424,0.72,0.69,881.7
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-855,200,63,0,198,17.77,0.000%,.86010,1.17,0.78,1389.0
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/574/feedback/schema-854,200,7295,0,13627,3396.37,0.000%,.85974,0.82,0.71,978.2
OLCE/olce-wp/wp-json/contact-form-7/v1/contact-forms/573/feedback/schema-853,200,6547,0,14082,3525.83,0.000%,.89091,0.97,0.74,1109.8
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-856,200,62,0,289,28.00,0.000%,.94438,7.19,2.70,7795.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-857,200,33,0,264,23.02,0.000%,.94443,1.28,0.87,1390.0
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/2.1.1-858,200,61,0,168,21.80,0.000%,.94441,7.19,2.70,7795.9
OLCE/pass-through-https-cert/vuce-olce-api/v1/indicador/table/2.1.1-859,200,208,0,1517,176.41,0.000%,.94387,271.50,2.71,294545.4
TOTAL,17766,6214,0,45876,6793.89,0.000%,24.49479,532.76,29.31,22272.0
